"ID","Family","Binomial","Ndaphnia","Sex","Site","Collector","Climate","Date","X30m","X60m","X120m","X180m","X240m","nbut","Notes","weight","death.p","Daphnia","time","death"
"ao1","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,0,0,0,2,NA,0.007,0,7,240,0
"ao1","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,0,0,0,2,NA,0.007,0,8,240,0
"ao1","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,0,0,0,2,NA,0.007,0,9,240,0
"ao1","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,0,0,0,2,NA,0.007,0,10,240,0
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,1,180,1
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,2,240,1
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,3,240,1
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,4,240,1
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,5,240,0
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,6,240,0
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,7,240,0
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,8,240,0
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,9,240,0
"ao2","Lycaenidae","Zizina otis",10,"Female","AO",NA,"Temperate","45240",0,0,0,1,4,2,NA,0.006,0.4,10,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,1,120,1
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,2,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,3,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,4,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,5,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,6,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,7,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,8,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,9,240,0
"ao3","Lycaenidae","Zizina otis",10,"Male","AO",NA,"Temperate","45240",0,0,1,1,1,2,NA,0.006,0.1,10,240,0
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,1,60,1
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,2,60,1
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,3,120,1
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,4,120,1
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,5,240,0
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,6,240,0
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,7,240,0
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,8,240,0
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,9,240,0
"bbg1","Lycaenidae","Zizina otis",10,"Male","BBG",NA,"Subtropical","44824",0,2,4,4,4,2,NA,0.007,0.4,10,240,0
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,1,180,1
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,2,240,1
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,3,240,1
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,4,240,0
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,5,240,0
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,6,240,0
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,7,240,0
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,8,240,0
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,9,240,0
"bg1","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,3,2,NA,0.005,0.3,10,240,0
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,1,180,1
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,2,240,1
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,3,240,0
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,4,240,0
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,5,240,0
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,6,240,0
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,7,240,0
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,8,240,0
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,9,240,0
"bg2","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,0,1,2,2,NA,0.005,0.2,10,240,0
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,1,120,1
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,2,120,1
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,3,120,1
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,4,180,1
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,5,180,1
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,6,240,0
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,7,240,0
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,8,240,0
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,9,240,0
"bg3","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,3,5,5,2,NA,0.005,0.5,10,240,0
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,1,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,2,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,3,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,4,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,5,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,6,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,7,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,8,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,9,120,1
"bg4","Lycaenidae","Zizina otis",10,"Male","BG",NA,"Tropical","44759",0,0,10,10,10,2,NA,0.006,1,10,120,1
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,1,120,1
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,2,240,1
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,3,240,0
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,4,240,0
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,5,240,0
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,6,240,0
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,7,240,0
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,8,240,0
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,9,240,0
"CC1","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,1,1,2,2,NA,0.008,0.2,10,240,0
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,1,180,1
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,2,180,1
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,3,240,0
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,4,240,0
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,5,240,0
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,6,240,0
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,7,240,0
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,8,240,0
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,9,240,0
"CC2","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,0,2,2,2,NA,0.007,0.2,10,240,0
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,1,120,1
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,2,120,1
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,3,120,1
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,4,120,1
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,5,120,1
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,6,180,1
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,7,240,1
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,8,240,0
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,9,240,0
"CC3","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45231",0,0,5,6,7,2,NA,0.006,0.7,10,240,0
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,1,120,1
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,2,120,1
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,3,120,1
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,4,120,1
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,5,120,1
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,6,240,0
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,7,240,0
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,8,240,0
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,9,240,0
"CC4","Lycaenidae","Zizina otis",10,"Male","CC",NA,"Subtropical","45233",0,0,5,5,5,2,NA,0.008,0.5,10,240,0
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,1,120,1
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,2,180,1
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,3,180,1
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,4,240,1
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,5,240,1
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,6,240,1
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,7,240,0
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,8,240,0
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,9,240,0
"jb1","Lycaenidae","Zizina otis",10,"Female","JB",NA,"Temperate","45233",0,0,1,3,6,2,NA,0.004,0.6,10,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,1,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,2,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,3,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,4,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,5,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,6,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,7,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,8,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,9,240,0
"jb2","Lycaenidae","Zizina otis",10,"Male","JB",NA,"Temperate","45233",0,0,0,0,0,2,NA,0.007,0,10,240,0
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,1,120,1
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,2,120,1
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,3,180,1
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,4,180,1
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,5,240,1
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,6,240,0
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,7,240,0
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,8,240,0
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,9,240,0
"jcu1","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","45108",0,0,2,4,5,2,NA,0.005,0.5,10,240,0
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,1,120,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,2,120,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,3,180,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,4,180,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,5,180,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,6,180,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,7,180,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,8,180,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,9,180,1
"jcu3","Lycaenidae","Zizina otis",10,"Female","JCU",NA,"Tropical","44758",0,0,2,9,9,2,NA,0.005,0.9,10,240,0
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,1,30,1
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,2,30,1
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,3,60,1
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,4,60,1
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,5,180,1
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,6,240,1
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,7,240,1
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,8,240,0
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,9,240,0
"jcu5","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",2,4,4,5,7,2,"scales in the daphnia after 30min",0.004,0.7,10,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,1,120,1
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,2,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,3,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,4,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,5,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,6,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,7,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,8,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,9,240,0
"jcu8","Lycaenidae","Zizina otis",10,"Male","JCU",NA,"Tropical","44759",0,0,1,1,1,2,NA,0.006,0.1,10,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,1,180,1
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,2,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,3,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,4,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,5,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,6,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,7,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,8,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,9,240,0
"mr1","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,0,1,1,2,NA,0.007,0.1,10,240,0
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,1,120,1
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,2,180,1
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,3,180,1
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,4,180,1
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,5,180,1
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,6,240,1
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,7,240,0
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,8,240,0
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,9,240,0
"mr2","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical",NA,0,0,1,5,6,2,NA,0.006,0.6,10,240,0
"mr3","Lycaenidae","Zizina otis",10,"Male","MR",NA,"Tropical","45109",0,0,6,6,6,2,NA,0.004,0.6,1,120,1
